userName,content,score,at,label_num,label,text_Clean,text_Normalization,text_StopWord,text_Tokenization,text_Stemmindo,text_String
Pengguna Google,assalamualaikum gojekk bisaa gaa sii driver gofood nyaa dii percepatt/di perbanyakk .. ngeselinn bangett.. dahh tauu cewee gw kepengenn seblakk .. driver nyaa lamaa bangett ngambill nyaa .. akhinraa pesanan nyaa dii batal kann tambahh badmoodd betee cewee gww ngeselinn bangett😠😠😠,3,2025-04-02 13:03:36,0,neutral,assalamualaikum gojekk bisaa gaa sii driver gofood nyaa dii percepatt di perbanyakk ngeselinn bangett dahh tauu cewee gw kepengenn seblakk driver nyaa lamaa bangett ngambill nyaa akhinraa pesanan nyaa dii batal kann tambahh badmoodd betee cewee gww ngeselinn bangett,assalamualaikum gojekk bisaa gaa sii driver gofood nyaa dii percepatt di perbanyakk ngeselinn bangett dahh tauu cewee saya kepengenn seblakk driver nyaa lamaa bangett ngambill nyaa akhinraa pesanan nyaa dii batal kann tambahh badmoodd betee cewee gww ngeselinn bangett,assalamualaikum gojekk bisaa gaa sii driver gofood nyaa dii percepatt perbanyakk ngeselinn bangett dahh tauu cewee kepengenn seblakk driver nyaa lamaa bangett ngambill nyaa akhinraa pesanan nyaa dii batal kann tambahh badmoodd betee cewee gww ngeselinn bangett,"['assalamualaikum', 'gojekk', 'bisaa', 'gaa', 'sii', 'driver', 'gofood', 'nyaa', 'dii', 'percepatt', 'perbanyakk', 'ngeselinn', 'bangett', 'dahh', 'tauu', 'cewee', 'kepengenn', 'seblakk', 'driver', 'nyaa', 'lamaa', 'bangett', 'ngambill', 'nyaa', 'akhinraa', 'pesanan', 'nyaa', 'dii', 'batal', 'kann', 'tambahh', 'badmoodd', 'betee', 'cewee', 'gww', 'ngeselinn', 'bangett']","['assalamualaikum', 'gojekk', 'bisaa', 'gaa', 'sii', 'driver', 'gofood', 'nyaa', 'dii', 'percepatt', 'perbanyakk', 'ngeselinn', 'bangett', 'dahh', 'tauu', 'cewee', 'kepengenn', 'seblakk', 'driver', 'nyaa', 'lamaa', 'bangett', 'ngambill', 'nyaa', 'akhinraa', 'pesan', 'nyaa', 'dii', 'batal', 'kann', 'tambahh', 'badmoodd', 'betee', 'cewee', 'gww', 'ngeselinn', 'bangett']",assalamualaikum gojekk bisaa driver gofood nyaa percepatt perbanyakk ngeselinn bangett dahh tauu cewee kepengenn seblakk driver nyaa lamaa bangett ngambill nyaa akhinraa pesan nyaa batal kann tambahh badmoodd betee cewee ngeselinn bangett
Pengguna Google,"GOFOOD SELALU TELAT, ESTIMASI 1JAM PALING LAMA, DATENG 3 JAM",1,2025-04-02 13:02:45,-1,negative,gofood selalu telat estimasi 1jam paling lama dateng 3 jam,gofood selalu telat estimasi 1jam paling lama dateng 3 jam,gofood telat estimasi 1jam dateng 3 jam,"['gofood', 'telat', 'estimasi', '1jam', 'dateng', '3', 'jam']","['gofood', 'telat', 'estimasi', '1jam', 'dateng', '3', 'jam']",gofood telat estimasi 1jam dateng
Pengguna Google,SEKARANG INI GO FOOD LAMA BUANGET. ESTIMASI 1 JAM TAPI REALITA NYA JAUH LEBIH LAMA DARI ESTIMASI. CAPEK NUNGGU DAN GAK BISA DI BATALIN,1,2025-04-02 13:02:18,-1,negative,sekarang ini go food lama buanget estimasi 1 jam tapi realita nya jauh lebih lama dari estimasi capek nunggu dan gak bisa di batalin,sekarang ini go food lama buanget estimasi 1 jam tapi realita nya jauh lebih lama dari estimasi capek nunggu dan tidak bisa di batalin,go food buanget estimasi 1 jam realita estimasi capek nunggu batalin,"['go', 'food', 'buanget', 'estimasi', '1', 'jam', 'realita', 'estimasi', 'capek', 'nunggu', 'batalin']","['go', 'food', 'buanget', 'estimasi', '1', 'jam', 'realita', 'estimasi', 'capek', 'nunggu', 'batalin']",food buanget estimasi realita estimasi capek nunggu batalin
Pengguna Google,"ga dapet2 driver sampe 1 jam, tapi pesanan gofood ga bisa dicancel, jdi bikin keder mau makan.. tolong lah perbaiki sistem nya",1,2025-04-02 13:01:27,-1,negative,ga dapet2 driver sampe 1 jam tapi pesanan gofood ga bisa dicancel jdi bikin keder mau makan tolong lah perbaiki sistem nya,tidak dapet2 driver sampe 1 jam tapi pesanan gofood tidak bisa dicancel jadi bikin keder mau makan tolong lah perbaiki sistem nya,dapet2 driver sampe 1 jam pesanan gofood dicancel bikin keder makan tolong perbaiki sistem,"['dapet2', 'driver', 'sampe', '1', 'jam', 'pesanan', 'gofood', 'dicancel', 'bikin', 'keder', 'makan', 'tolong', 'perbaiki', 'sistem']","['dapet2', 'driver', 'sampe', '1', 'jam', 'pesan', 'gofood', 'dicancel', 'bikin', 'keder', 'makan', 'tolong', 'baik', 'sistem']",dapet2 driver sampe pesan gofood dicancel bikin keder makan tolong baik sistem
Pengguna Google,"susah dapet driver car padahal saya lgi di stasiun rangkasbitung, saya di tolak driver 6",1,2025-04-02 12:59:40,-1,negative,susah dapet driver car padahal saya lgi di stasiun rangkasbitung saya di tolak driver 6,susah dapat driver car padahal saya lgi di stasiun rangkasbitung saya di tolak driver 6,susah driver car lgi stasiun rangkasbitung tolak driver 6,"['susah', 'driver', 'car', 'lgi', 'stasiun', 'rangkasbitung', 'tolak', 'driver', '6']","['susah', 'driver', 'car', 'lgi', 'stasiun', 'rangkasbitung', 'tolak', 'driver', '6']",susah driver stasiun rangkasbitung tolak driver
Pengguna Google,"layanan gofood yang hanya mengutamakan keuntungan PT Gojek, untuk layanan gofood yang lambat kita tidak bisa cancel dan tidak bisa berkomunikasi dengan resto,gocar yang memeras driver",1,2025-04-02 12:59:23,-1,negative,layanan gofood yang hanya mengutamakan keuntungan pt gojek untuk layanan gofood yang lambat kita tidak bisa cancel dan tidak bisa berkomunikasi dengan resto gocar yang memeras driver,layanan gofood yang hanya mengutamakan keuntungan pt gojek untuk layanan gofood yang lambat kita tidak bisa cancel dan tidak bisa berkomunikasi dengan resto gocar yang memeras driver,layanan gofood mengutamakan keuntungan pt gojek layanan gofood lambat cancel berkomunikasi resto gocar memeras driver,"['layanan', 'gofood', 'mengutamakan', 'keuntungan', 'pt', 'gojek', 'layanan', 'gofood', 'lambat', 'cancel', 'berkomunikasi', 'resto', 'gocar', 'memeras', 'driver']","['layan', 'gofood', 'utama', 'untung', 'pt', 'gojek', 'layan', 'gofood', 'lambat', 'cancel', 'komunikasi', 'resto', 'gocar', 'peras', 'driver']",layan gofood utama untung gojek layan gofood lambat cancel komunikasi resto gocar peras driver
Pengguna Google,"cukup kecewa dengan gojek, anak saya tidak sengaja buat orderan di gofood, dan langsung saya cancel gak lebih dari 1 menit tapi gak bisa dicancel alasannya ""pesanan anda sudah dibuat"", terpaksa saya harus bayar gofood, plis diperbaiki SOPnyaaa...",1,2025-04-02 12:58:42,-1,negative,cukup kecewa dengan gojek anak saya tidak sengaja buat orderan di gofood dan langsung saya cancel gak lebih dari 1 menit tapi gak bisa dicancel alasannya pesanan anda sudah dibuat terpaksa saya harus bayar gofood plis diperbaiki sopnyaaa,cukup kecewa dengan gojek anak saya tidak sengaja buat orderan di gofood dan langsung saya cancel tidak lebih dari 1 menit tapi tidak bisa dicancel alasannya pesanan anda sudah dibuat terpaksa saya harus bayar gofood tolong diperbaiki sopnyaaa,kecewa gojek anak sengaja orderan gofood langsung cancel 1 menit dicancel alasannya pesanan terpaksa bayar gofood tolong diperbaiki sopnyaaa,"['kecewa', 'gojek', 'anak', 'sengaja', 'orderan', 'gofood', 'langsung', 'cancel', '1', 'menit', 'dicancel', 'alasannya', 'pesanan', 'terpaksa', 'bayar', 'gofood', 'tolong', 'diperbaiki', 'sopnyaaa']","['kecewa', 'gojek', 'anak', 'sengaja', 'order', 'gofood', 'langsung', 'cancel', '1', 'menit', 'dicancel', 'alas', 'pesan', 'paksa', 'bayar', 'gofood', 'tolong', 'baik', 'sopnyaaa']",kecewa gojek anak sengaja order gofood langsung cancel menit dicancel alas pesan paksa bayar gofood tolong baik sopnyaaa
Pengguna Google,"kalo pesenan telat tuh harus ada tindakan lebih lanjut dong, jangan cuma bilang estimasi waktu sesuai, padahal estimasi nya aja udah sejam lebih gak berubah, ujung ujungnya orderan di cancel sama resto nya , kalo bisa di cancel lebih awal kan bisa beli di resto lain",2,2025-04-02 12:58:25,-1,negative,kalo pesenan telat tuh harus ada tindakan lebih lanjut dong jangan cuma bilang estimasi waktu sesuai padahal estimasi nya aja udah sejam lebih gak berubah ujung ujungnya orderan di cancel sama resto nya kalo bisa di cancel lebih awal kan bisa beli di resto lain,kalau pesenan telat tuh harus ada tindakan lebih lanjut dong jangan hanya bilang estimasi waktu sesuai padahal estimasi nya saja sudah sejam lebih tidak berubah ujung ujungnya orderan di cancel sama resto nya kalau bisa di cancel lebih awal kan bisa beli di resto lain,pesenan telat tuh tindakan bilang estimasi sesuai estimasi sejam berubah ujung ujungnya orderan cancel resto cancel beli resto,"['pesenan', 'telat', 'tuh', 'tindakan', 'bilang', 'estimasi', 'sesuai', 'estimasi', 'sejam', 'berubah', 'ujung', 'ujungnya', 'orderan', 'cancel', 'resto', 'cancel', 'beli', 'resto']","['sen', 'telat', 'tuh', 'tindak', 'bilang', 'estimasi', 'sesuai', 'estimasi', 'jam', 'ubah', 'ujung', 'ujung', 'order', 'cancel', 'resto', 'cancel', 'beli', 'resto']",telat tindak bilang estimasi sesuai estimasi ubah ujung ujung order cancel resto cancel beli resto
Pengguna Google,parah bngt gofood nya udah 3 jam gak nyampe2 masih proses pembuatan makanan trus. keburu kelaparan. mana konfirmasi cs susah lagi system nya,1,2025-04-02 12:52:55,-1,negative,parah bngt gofood nya udah 3 jam gak nyampe2 masih proses pembuatan makanan trus keburu kelaparan mana konfirmasi cs susah lagi system nya,parah bngt gofood nya sudah 3 jam tidak nyampe2 masih proses pembuatan makanan terus keburu kelaparan mana konfirmasi cs susah lagi system nya,parah bngt gofood 3 jam nyampe2 proses pembuatan makanan keburu kelaparan konfirmasi cs susah system,"['parah', 'bngt', 'gofood', '3', 'jam', 'nyampe2', 'proses', 'pembuatan', 'makanan', 'keburu', 'kelaparan', 'konfirmasi', 'cs', 'susah', 'system']","['parah', 'bngt', 'gofood', '3', 'jam', 'nyampe2', 'proses', 'buat', 'makan', 'keburu', 'lapar', 'konfirmasi', 'cs', 'susah', 'system']",parah bngt gofood nyampe2 proses buat makan keburu lapar konfirmasi susah system
Pengguna Google,sekarang makin ribet dan lama pesan gofood,1,2025-04-02 12:50:51,-1,negative,sekarang makin ribet dan lama pesan gofood,sekarang makin ribet dan lama pesan gofood,ribet pesan gofood,"['ribet', 'pesan', 'gofood']","['ribet', 'pesan', 'gofood']",ribet pesan gofood
Pengguna Google,sangat mudah di gunakan,5,2025-04-02 12:50:35,1,positive,sangat mudah di gunakan,sangat mudah di gunakan,mudah,['mudah'],['mudah'],mudah
Pengguna Google,"dapat tarif promo karena 2 kali perjalanan saat lebaran tarif sangat mahal,begitu booking kembali setelah lebaran tarif murah driver beberapa kali menolak pengalaman kesal!",1,2025-04-02 12:50:26,-1,negative,dapat tarif promo karena 2 kali perjalanan saat lebaran tarif sangat mahal begitu booking kembali setelah lebaran tarif murah driver beberapa kali menolak pengalaman kesal,dapat tarif promo karena 2 kali perjalanan saat lebaran tarif sangat mahal begitu booking kembali setelah lebaran tarif murah driver beberapa kali menolak pengalaman kesal,tarif promo 2 kali perjalanan lebaran tarif mahal booking lebaran tarif murah driver kali menolak pengalaman kesal,"['tarif', 'promo', '2', 'kali', 'perjalanan', 'lebaran', 'tarif', 'mahal', 'booking', 'lebaran', 'tarif', 'murah', 'driver', 'kali', 'menolak', 'pengalaman', 'kesal']","['tarif', 'promo', '2', 'kali', 'jalan', 'lebaran', 'tarif', 'mahal', 'booking', 'lebaran', 'tarif', 'murah', 'driver', 'kali', 'tolak', 'alam', 'kesal']",tarif promo kali jalan lebaran tarif mahal booking lebaran tarif murah driver kali tolak alam kesal
Pengguna Google,"nunggu gofood sekarang bisa sampai 1-1,5 jam",4,2025-04-02 12:50:12,1,positive,nunggu gofood sekarang bisa sampai 1 1 5 jam,nunggu gofood sekarang bisa sampai 1 1 5 jam,nunggu gofood 1 1 5 jam,"['nunggu', 'gofood', '1', '1', '5', 'jam']","['nunggu', 'gofood', '1', '1', '5', 'jam']",nunggu gofood
Pengguna Google,lams bgt dpt drivernya,1,2025-04-02 12:43:58,-1,negative,lams bgt dpt drivernya,lams banget dapat drivernya,lams banget drivernya,"['lams', 'banget', 'drivernya']","['lams', 'banget', 'drivernya']",lams banget drivernya
Pengguna Google,"harus sejam bnget nih,mesan nya,pas udah nunggu lama,baru di kasih tau pula klo stok nya habis sehat sehat dah,shopee food terbaikkk",1,2025-04-02 12:43:57,-1,negative,harus sejam bnget nih mesan nya pas udah nunggu lama baru di kasih tau pula klo stok nya habis sehat sehat dah shopee food terbaikkk,harus sejam bnget nih mesan nya pas sudah nunggu lama baru di kasih tahu pula kalau stok nya habis sehat sehat sudah shopee food terbaikkk,sejam bnget mesan pas nunggu kasih stok habis sehat sehat shopee food terbaikkk,"['sejam', 'bnget', 'mesan', 'pas', 'nunggu', 'kasih', 'stok', 'habis', 'sehat', 'sehat', 'shopee', 'food', 'terbaikkk']","['jam', 'bnget', 'mesan', 'pas', 'nunggu', 'kasih', 'stok', 'habis', 'sehat', 'sehat', 'shopee', 'food', 'terbaikkk']",bnget mesan nunggu kasih stok habis sehat sehat shopee food terbaikkk
Pengguna Google,"minus, susah banget cari driver di wilayah Wonogiri",1,2025-04-02 12:43:48,-1,negative,minus susah banget cari driver di wilayah wonogiri,minus susah banget cari driver di wilayah wonogiri,minus susah banget cari driver wilayah wonogiri,"['minus', 'susah', 'banget', 'cari', 'driver', 'wilayah', 'wonogiri']","['minus', 'susah', 'banget', 'cari', 'driver', 'wilayah', 'wonogiri']",minus susah banget cari driver wilayah wonogiri
Pengguna Google,Saya mau upgrade ke gopay plus selalu ditolak kenapa ya,3,2025-04-02 12:43:28,0,neutral,saya mau upgrade ke gopay plus selalu ditolak kenapa ya,saya mau upgrade ke gopay plus selalu ditolak kenapa ya,upgrade gopay plus ditolak ya,"['upgrade', 'gopay', 'plus', 'ditolak', 'ya']","['upgrade', 'gopay', 'plus', 'tolak', 'ya']",upgrade gopay plus tolak
Pengguna Google,"Paylater, kaget pas kelupaan bayar 1 hari dendanya besar banget",1,2025-04-02 12:42:35,-1,negative,paylater kaget pas kelupaan bayar 1 hari dendanya besar banget,paylater kaget pas kelupaan bayar 1 hari dendanya besar banget,paylater kaget pas kelupaan bayar 1 dendanya banget,"['paylater', 'kaget', 'pas', 'kelupaan', 'bayar', '1', 'dendanya', 'banget']","['paylater', 'kaget', 'pas', 'lupa', 'bayar', '1', 'denda', 'banget']",paylater kaget lupa bayar denda banget
Pengguna Google,apa sih ini pada ganiat kerja,1,2025-04-02 12:35:54,-1,negative,apa sih ini pada ganiat kerja,apa sih ini pada ganiat kerja,ganiat kerja,"['ganiat', 'kerja']","['ganiat', 'kerja']",ganiat kerja
Pengguna Google,KOK FITUR HEMATNYA HILANG SI???,1,2025-04-02 12:33:09,-1,negative,kok fitur hematnya hilang si,kok fitur hematnya hilang si,fitur hematnya hilang si,"['fitur', 'hematnya', 'hilang', 'si']","['fitur', 'hemat', 'hilang', 'si']",fitur hemat hilang
Pengguna Google,aplikasi kaga jelas aduh nunggu 1 jam malah di cancel,1,2025-04-02 12:32:33,-1,negative,aplikasi kaga jelas aduh nunggu 1 jam malah di cancel,aplikasi kaga jelas aduh nunggu 1 jam malah di cancel,aplikasi kaga aduh nunggu 1 jam cancel,"['aplikasi', 'kaga', 'aduh', 'nunggu', '1', 'jam', 'cancel']","['aplikasi', 'kaga', 'aduh', 'nunggu', '1', 'jam', 'cancel']",aplikasi kaga aduh nunggu cancel
Pengguna Google,driver milih milih,3,2025-04-02 12:30:36,0,neutral,driver milih milih,driver milih milih,driver milih milih,"['driver', 'milih', 'milih']","['driver', 'milih', 'milih']",driver milih milih
Pengguna Google,cepat dan tuntas,5,2025-04-02 12:30:09,1,positive,cepat dan tuntas,cepat dan tuntas,cepat tuntas,"['cepat', 'tuntas']","['cepat', 'tuntas']",cepat tuntas
Pengguna Google,"kendala saat pesan gofood, status 1 jam pesanan masih disiapkan, tidak bisa dibatalkan, statusnya makanan masih disiapkan, ternyata masalah ada di driver yg gaada dilokasi tersebut. jadi harus pesan makanan 2x.",1,2025-04-02 12:29:49,-1,negative,kendala saat pesan gofood status 1 jam pesanan masih disiapkan tidak bisa dibatalkan statusnya makanan masih disiapkan ternyata masalah ada di driver yg gaada dilokasi tersebut jadi harus pesan makanan 2x,kendala saat pesan gofood status 1 jam pesanan masih disiapkan tidak bisa dibatalkan statusnya makanan masih disiapkan ternyata masalah ada di driver yang gaada dilokasi tersebut jadi harus pesan makanan 2x,kendala pesan gofood status 1 jam pesanan disiapkan dibatalkan statusnya makanan disiapkan driver gaada dilokasi pesan makanan 2x,"['kendala', 'pesan', 'gofood', 'status', '1', 'jam', 'pesanan', 'disiapkan', 'dibatalkan', 'statusnya', 'makanan', 'disiapkan', 'driver', 'gaada', 'dilokasi', 'pesan', 'makanan', '2x']","['kendala', 'pesan', 'gofood', 'status', '1', 'jam', 'pesan', 'siap', 'batal', 'status', 'makan', 'siap', 'driver', 'gaada', 'lokasi', 'pesan', 'makan', '2x']",kendala pesan gofood status pesan siap batal status makan siap driver gaada lokasi pesan makan
Pengguna Google,Kepada pihak gojek yg terhormat tolong jaga sikap para pengemudinya masa udah di naikin harga pada gamau sudah 3x lipat dari harga normal,1,2025-04-02 12:29:36,-1,negative,kepada pihak gojek yg terhormat tolong jaga sikap para pengemudinya masa udah di naikin harga pada gamau sudah 3x lipat dari harga normal,kepada pihak gojek yang terhormat tolong jaga sikap para pengemudinya masa sudah di naikin harga pada gamau sudah 3x lipat dari harga normal,gojek terhormat tolong jaga sikap pengemudinya naikin harga gamau 3x lipat harga normal,"['gojek', 'terhormat', 'tolong', 'jaga', 'sikap', 'pengemudinya', 'naikin', 'harga', 'gamau', '3x', 'lipat', 'harga', 'normal']","['gojek', 'hormat', 'tolong', 'jaga', 'sikap', 'mud', 'naikin', 'harga', 'gamau', '3x', 'lipat', 'harga', 'normal']",gojek hormat tolong jaga sikap naikin harga gamau lipat harga normal
Pengguna Google,mantap,5,2025-04-02 12:28:26,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,"""driver sibuk"" bgst😹",1,2025-04-02 12:26:57,-1,negative,driver sibuk bgst,driver sibuk bgst,driver sibuk bgst,"['driver', 'sibuk', 'bgst']","['driver', 'sibuk', 'bgst']",driver sibuk bgst
Pengguna Google,terlalu lama cari driver .,2,2025-04-02 12:26:26,-1,negative,terlalu lama cari driver,terlalu lama cari driver,cari driver,"['cari', 'driver']","['cari', 'driver']",cari driver
Pengguna Google,pesanan telat gk bisa di batalin,1,2025-04-02 12:26:12,-1,negative,pesanan telat gk bisa di batalin,pesanan telat tidak bisa di batalin,pesanan telat batalin,"['pesanan', 'telat', 'batalin']","['pesan', 'telat', 'batalin']",pesan telat batalin
Pengguna Google,kalo ujan gofood nya susah sekali dapet driver,1,2025-04-02 12:19:11,-1,negative,kalo ujan gofood nya susah sekali dapet driver,kalau ujan gofood nya susah sekali dapat driver,ujan gofood susah driver,"['ujan', 'gofood', 'susah', 'driver']","['ujan', 'gofood', 'susah', 'driver']",ujan gofood susah driver
Pengguna Google,baik,5,2025-04-02 12:18:46,1,positive,baik,baik,,[],[],
Pengguna Google,sanggat bagus sekali,5,2025-04-02 12:17:48,1,positive,sanggat bagus sekali,sanggat bagus sekali,sanggat bagus,"['sanggat', 'bagus']","['sanggat', 'bagus']",sanggat bagus
Pengguna Google,"alur gofood bikin php skrg , nunggu lamaaaaa ujung2nya ga dpt driver , BAD bgt",1,2025-04-02 12:17:42,-1,negative,alur gofood bikin php skrg nunggu lamaaaaa ujung2nya ga dpt driver bad bgt,alur gofood bikin php skrg nunggu lamaaaaa ujung2nya tidak dapat driver bad banget,alur gofood bikin php skrg nunggu lamaaaaa ujung2nya driver bad banget,"['alur', 'gofood', 'bikin', 'php', 'skrg', 'nunggu', 'lamaaaaa', 'ujung2nya', 'driver', 'bad', 'banget']","['alur', 'gofood', 'bikin', 'php', 'skrg', 'nunggu', 'lamaaaaa', 'ujung2nya', 'driver', 'bad', 'banget']",alur gofood bikin skrg nunggu lamaaaaa ujung2nya driver banget
Pengguna Google,harga ongkir sama harga makanannya lebih mahal harga ongkirnya parah wkwkk,2,2025-04-02 12:15:43,-1,negative,harga ongkir sama harga makanannya lebih mahal harga ongkirnya parah wkwkk,harga ongkir sama harga makanannya lebih mahal harga ongkirnya parah wkwkk,harga ongkir harga makanannya mahal harga ongkirnya parah wkwkk,"['harga', 'ongkir', 'harga', 'makanannya', 'mahal', 'harga', 'ongkirnya', 'parah', 'wkwkk']","['harga', 'ongkir', 'harga', 'makan', 'mahal', 'harga', 'ongkirnya', 'parah', 'wkwkk']",harga ongkir harga makan mahal harga ongkirnya parah wkwkk
Pengguna Google,"mwehehe terimakasih! atas kebijakan nya sekarang saya sudah bisa memakai driver express lagi dan biaya driver nya kembali normal seperti sebelum nya, saya sangat senang! semoga sukses terus ya.. saya sangat suka aplikasi ini",5,2025-04-02 12:15:36,1,positive,mwehehe terimakasih atas kebijakan nya sekarang saya sudah bisa memakai driver express lagi dan biaya driver nya kembali normal seperti sebelum nya saya sangat senang semoga sukses terus ya saya sangat suka aplikasi ini,mwehehe terimakasih atas kebijakan nya sekarang saya sudah bisa memakai driver express lagi dan biaya driver nya kembali normal seperti sebelum nya saya sangat senang semoga sukses terus ya saya sangat suka aplikasi ini,mwehehe terimakasih kebijakan memakai driver express biaya driver normal senang semoga sukses ya suka aplikasi,"['mwehehe', 'terimakasih', 'kebijakan', 'memakai', 'driver', 'express', 'biaya', 'driver', 'normal', 'senang', 'semoga', 'sukses', 'ya', 'suka', 'aplikasi']","['mwehehe', 'terimakasih', 'bijak', 'pakai', 'driver', 'express', 'biaya', 'driver', 'normal', 'senang', 'moga', 'sukses', 'ya', 'suka', 'aplikasi']",mwehehe terimakasih bijak pakai driver express biaya driver normal senang moga sukses suka aplikasi
